ENSDARP00000131747,R-DRE-2565942,Danio rerio,Regulation of PLK1 Activity at G2/M Transition
ENSDARP00000131747,R-DRE-5620912,Danio rerio,Anchoring of the basal body to the plasma membrane
ENSDARP00000131747,R-DRE-69275,Danio rerio,G2/M Transition
ENSDARP00000131747,R-DRE-5617833,Danio rerio,Assembly of the primary cilium
ENSDARP00000131747,R-DRE-1640170,Danio rerio,Cell Cycle
ENSDARP00000131747,R-DRE-69278,Danio rerio,Cell Cycle  Mitotic
ENSDARP00000131840,R-DRE-1566977,Danio rerio,Fibronectin matrix formation
ENSDARP00000131840,R-DRE-1474244,Danio rerio,Extracellular matrix organization
ENSDARP00000131840,R-DRE-109582,Danio rerio,Hemostasis
ENSDARP00000131840,R-DRE-202733,Danio rerio,Cell surface interactions at the vascular wall
ENSDARP00000131945,R-DRE-70326,Danio rerio,Glucose metabolism
ENSDARP00000131945,R-DRE-1430728,Danio rerio,Metabolism
ENSDARP00000131945,R-DRE-71387,Danio rerio,Metabolism of carbohydrates
ENSDARP00000131945,R-DRE-70171,Danio rerio,Glycolysis
ENSDARP00000131948,R-DRE-166520,Danio rerio,Signalling by NGF
ENSDARP00000131948,R-DRE-193634,Danio rerio,Axonal growth inhibition (RHOA activation)
ENSDARP00000131948,R-DRE-193697,Danio rerio,p75NTR regulates axonogenesis
ENSDARP00000131948,R-DRE-193704,Danio rerio,p75 NTR receptor-mediated signalling
ENSDARP00000131948,R-DRE-162582,Danio rerio,Signal Transduction
ENSDARP00000131958,R-DRE-622312,Danio rerio,Inflammasomes
ENSDARP00000131958,R-DRE-168643,Danio rerio,Nucleotide-binding domain  leucine rich repeat containing receptor (NLR) signaling pathways
ENSDARP00000131958,R-DRE-844456,Danio rerio,The NLRP3 inflammasome
ENSDARP00000131958,R-DRE-168256,Danio rerio,Immune System
ENSDARP00000131958,R-DRE-168249,Danio rerio,Innate Immune System
ENSDARP00000131960,R-DRE-112316,Danio rerio,Neuronal System
ENSDARP00000131960,R-DRE-1296346,Danio rerio,Tandem pore domain potassium channels
ENSDARP00000131960,R-DRE-1296071,Danio rerio,Potassium Channels
ENSDARP00000131960,R-DRE-1299503,Danio rerio,TWIK related potassium channel (TREK)
ENSDARP00000131989,R-DRE-983712,Danio rerio,Ion channel transport
ENSDARP00000131989,R-DRE-382551,Danio rerio,Transmembrane transport of small molecules
ENSDARP00000131989,R-DRE-936837,Danio rerio,Ion transport by P-type ATPases
ENSDARP00000132028,R-DRE-397014,Danio rerio,Muscle contraction
ENSDARP00000132028,R-DRE-445355,Danio rerio,Smooth Muscle Contraction
ENSDARP00000132076,R-DRE-422475,Danio rerio,Axon guidance
ENSDARP00000132076,R-DRE-1266738,Danio rerio,Developmental Biology
ENSDARP00000132076,R-DRE-373752,Danio rerio,Netrin-1 signaling
ENSDARP00000132084,R-DRE-196780,Danio rerio,Biotin transport and metabolism
ENSDARP00000132084,R-DRE-70326,Danio rerio,Glucose metabolism
ENSDARP00000132084,R-DRE-70263,Danio rerio,Gluconeogenesis
ENSDARP00000132084,R-DRE-1430728,Danio rerio,Metabolism
ENSDARP00000132084,R-DRE-71387,Danio rerio,Metabolism of carbohydrates
ENSDARP00000132084,R-DRE-196854,Danio rerio,Metabolism of vitamins and cofactors
ENSDARP00000132084,R-DRE-196849,Danio rerio,Metabolism of water-soluble vitamins and cofactors
ENSDARP00000132129,R-DRE-73923,Danio rerio,Lipid digestion  mobilization  and transport
ENSDARP00000132129,R-DRE-1430728,Danio rerio,Metabolism
ENSDARP00000132129,R-DRE-556833,Danio rerio,Metabolism of lipids and lipoproteins
ENSDARP00000132129,R-DRE-174824,Danio rerio,Lipoprotein metabolism
ENSDARP00000132129,R-DRE-194223,Danio rerio,HDL-mediated lipid transport
ENSDARP00000132177,R-DRE-430039,Danio rerio,mRNA decay by 5' to 3' exoribonuclease
ENSDARP00000132177,R-DRE-74160,Danio rerio,Gene Expression
ENSDARP00000132177,R-DRE-429914,Danio rerio,Deadenylation-dependent mRNA decay
ENSDARP00000132177,R-DRE-450385,Danio rerio,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA
ENSDARP00000132177,R-DRE-450531,Danio rerio,Regulation of mRNA stability by proteins that bind AU-rich elements
ENSDARP00000132263,R-DRE-446203,Danio rerio,Asparagine N-linked glycosylation
ENSDARP00000132263,R-DRE-975576,Danio rerio,N-glycan antennae elongation in the medial/trans-Golgi
ENSDARP00000132263,R-DRE-975577,Danio rerio,N-Glycan antennae elongation
ENSDARP00000132263,R-DRE-392499,Danio rerio,Metabolism of proteins
ENSDARP00000132263,R-DRE-948021,Danio rerio,Transport to the Golgi and subsequent modification
ENSDARP00000132263,R-DRE-1430728,Danio rerio,Metabolism
ENSDARP00000132263,R-DRE-1630316,Danio rerio,Glycosaminoglycan metabolism
ENSDARP00000132263,R-DRE-597592,Danio rerio,Post-translational protein modification
ENSDARP00000132263,R-DRE-71387,Danio rerio,Metabolism of carbohydrates
ENSDARP00000132263,R-DRE-2022854,Danio rerio,Keratan sulfate biosynthesis
ENSDARP00000132263,R-DRE-1638074,Danio rerio,Keratan sulfate/keratin metabolism
ENSDARP00000132304,R-DRE-74160,Danio rerio,Gene Expression
ENSDARP00000132304,R-DRE-212436,Danio rerio,Generic Transcription Pathway
ENSDARP00000132304,R-DRE-1538133,Danio rerio,G0 and Early G1
ENSDARP00000132304,R-DRE-453279,Danio rerio,Mitotic G1-G1/S phases
ENSDARP00000132304,R-DRE-2173793,Danio rerio,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
ENSDARP00000132304,R-DRE-69236,Danio rerio,G1 Phase
ENSDARP00000132304,R-DRE-69231,Danio rerio,Cyclin D associated events in G1
ENSDARP00000132304,R-DRE-170834,Danio rerio,Signaling by TGF-beta Receptor Complex
ENSDARP00000132304,R-DRE-162582,Danio rerio,Signal Transduction
ENSDARP00000132304,R-DRE-1640170,Danio rerio,Cell Cycle
ENSDARP00000132304,R-DRE-2173796,Danio rerio,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription
ENSDARP00000132304,R-DRE-69278,Danio rerio,Cell Cycle  Mitotic
ENSDARP00000132340,R-DRE-1430728,Danio rerio,Metabolism
ENSDARP00000132340,R-DRE-196854,Danio rerio,Metabolism of vitamins and cofactors
ENSDARP00000132340,R-DRE-196849,Danio rerio,Metabolism of water-soluble vitamins and cofactors
ENSDARP00000132340,R-DRE-196757,Danio rerio,Metabolism of folate and pterines
ENSDARP00000132397,R-DRE-74160,Danio rerio,Gene Expression
ENSDARP00000132397,R-DRE-6791226,Danio rerio,Major pathway of rRNA processing in the nucleolus
ENSDARP00000132397,R-DRE-72312,Danio rerio,rRNA processing
ENSDARP00000132400,R-DRE-1234176,Danio rerio,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha
ENSDARP00000132400,R-DRE-2262749,Danio rerio,Cellular response to hypoxia
ENSDARP00000132400,R-DRE-1234174,Danio rerio,Regulation of Hypoxia-inducible Factor (HIF) by oxygen
ENSDARP00000132400,R-DRE-2262752,Danio rerio,Cellular responses to stress
ENSDARP00000132400,R-DRE-1234158,Danio rerio,Regulation of gene expression by Hypoxia-inducible Factor
ENSDARP00000132433,R-DRE-166520,Danio rerio,Signalling by NGF
ENSDARP00000132433,R-DRE-193634,Danio rerio,Axonal growth inhibition (RHOA activation)
ENSDARP00000132433,R-DRE-193697,Danio rerio,p75NTR regulates axonogenesis
ENSDARP00000132433,R-DRE-193704,Danio rerio,p75 NTR receptor-mediated signalling
ENSDARP00000132433,R-DRE-162582,Danio rerio,Signal Transduction
ENSDARP00000132438,R-DRE-5576892,Danio rerio,Phase 0 - rapid depolarisation
ENSDARP00000132438,R-DRE-397014,Danio rerio,Muscle contraction
ENSDARP00000132438,R-DRE-5576891,Danio rerio,Cardiac conduction
ENSDARP00000132438,R-DRE-5576893,Danio rerio,Phase 2 - plateau phase
ENSDARP00000132438,R-DRE-163685,Danio rerio,Integration of energy metabolism
ENSDARP00000132438,R-DRE-5576894,Danio rerio,Phase 1 - inactivation of fast Na+ channels
ENSDARP00000132438,R-DRE-1430728,Danio rerio,Metabolism
ENSDARP00000132438,R-DRE-422356,Danio rerio,Regulation of insulin secretion
ENSDARP00000132452,R-DRE-186797,Danio rerio,Signaling by PDGF
ENSDARP00000132452,R-DRE-162582,Danio rerio,Signal Transduction
ENSDARP00000132459,R-DRE-446203,Danio rerio,Asparagine N-linked glycosylation
ENSDARP00000132459,R-DRE-446219,Danio rerio,Synthesis of substrates in N-glycan biosythesis
ENSDARP00000132459,R-DRE-1660662,Danio rerio,Glycosphingolipid metabolism
ENSDARP00000132459,R-DRE-446193,Danio rerio,Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide  LLO) and transfer to a nascent protein
ENSDARP00000132459,R-DRE-392499,Danio rerio,Metabolism of proteins
ENSDARP00000132459,R-DRE-4085001,Danio rerio,Sialic acid metabolism
ENSDARP00000132459,R-DRE-1430728,Danio rerio,Metabolism
ENSDARP00000132459,R-DRE-428157,Danio rerio,Sphingolipid metabolism
ENSDARP00000132459,R-DRE-597592,Danio rerio,Post-translational protein modification
ENSDARP00000132459,R-DRE-556833,Danio rerio,Metabolism of lipids and lipoproteins
ENSDARP00000132461,R-DRE-629602,Danio rerio,Activation of Nicotinic Acetylcholine Receptors
ENSDARP00000132461,R-DRE-181431,Danio rerio,Acetylcholine Binding And Downstream Events
ENSDARP00000132461,R-DRE-629587,Danio rerio,Highly sodium permeable acetylcholine nicotinic receptors
ENSDARP00000132461,R-DRE-112315,Danio rerio,Transmission across Chemical Synapses
ENSDARP00000132461,R-DRE-622323,Danio rerio,Presynaptic nicotinic acetylcholine receptors
ENSDARP00000132461,R-DRE-629594,Danio rerio,Highly calcium permeable postsynaptic nicotinic acetylcholine receptors
ENSDARP00000132461,R-DRE-112316,Danio rerio,Neuronal System
ENSDARP00000132461,R-DRE-112314,Danio rerio,Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
ENSDARP00000132461,R-DRE-622327,Danio rerio,Postsynaptic nicotinic acetylcholine receptors
ENSDARP00000132461,R-DRE-629597,Danio rerio,Highly calcium permeable nicotinic acetylcholine receptors
ENSDARP00000132528,R-DRE-74160,Danio rerio,Gene Expression
ENSDARP00000132528,R-DRE-6791226,Danio rerio,Major pathway of rRNA processing in the nucleolus
ENSDARP00000132528,R-DRE-72312,Danio rerio,rRNA processing
ENSDARP00000132536,R-DRE-162582,Danio rerio,Signal Transduction
ENSDARP00000132536,R-DRE-2187338,Danio rerio,Visual phototransduction
ENSDARP00000132536,R-DRE-2514859,Danio rerio,Inactivation  recovery and regulation of the phototransduction cascade
ENSDARP00000132536,R-DRE-2514856,Danio rerio,The phototransduction cascade
ENSDARP00000132538,R-DRE-1430728,Danio rerio,Metabolism
ENSDARP00000132538,R-DRE-975634,Danio rerio,Retinoid metabolism and transport
ENSDARP00000132538,R-DRE-196854,Danio rerio,Metabolism of vitamins and cofactors
ENSDARP00000132538,R-DRE-6806667,Danio rerio,Metabolism of fat-soluble vitamins
ENSDARP00000132538,R-DRE-162582,Danio rerio,Signal Transduction
ENSDARP00000132538,R-DRE-2187338,Danio rerio,Visual phototransduction
ENSDARP00000132578,R-DRE-622312,Danio rerio,Inflammasomes
ENSDARP00000132578,R-DRE-168643,Danio rerio,Nucleotide-binding domain  leucine rich repeat containing receptor (NLR) signaling pathways
ENSDARP00000132578,R-DRE-844456,Danio rerio,The NLRP3 inflammasome
ENSDARP00000132578,R-DRE-168256,Danio rerio,Immune System
ENSDARP00000132578,R-DRE-168249,Danio rerio,Innate Immune System
ENSDARP00000132582,R-DRE-5621481,Danio rerio,C-type lectin receptors (CLRs)
ENSDARP00000132582,R-DRE-2173789,Danio rerio,TGF-beta receptor signaling activates SMADs
ENSDARP00000132582,R-DRE-1280215,Danio rerio,Cytokine Signaling in Immune system
ENSDARP00000132582,R-DRE-5607764,Danio rerio,CLEC7A (Dectin-1) signaling
ENSDARP00000132582,R-DRE-5607761,Danio rerio,Dectin-1 mediated noncanonical NF-kB signaling
ENSDARP00000132582,R-DRE-170834,Danio rerio,Signaling by TGF-beta Receptor Complex
ENSDARP00000132582,R-DRE-168256,Danio rerio,Immune System
ENSDARP00000132582,R-DRE-162582,Danio rerio,Signal Transduction
ENSDARP00000132582,R-DRE-5676590,Danio rerio,NIK-->noncanonical NF-kB signaling
ENSDARP00000132582,R-DRE-168249,Danio rerio,Innate Immune System
ENSDARP00000132582,R-DRE-5668541,Danio rerio,TNFR2 non-canonical NF-kB pathway
ENSDARP00000132636,R-DRE-199991,Danio rerio,Membrane Trafficking
ENSDARP00000132636,R-DRE-6811442,Danio rerio,Intra-Golgi and retrograde Golgi-to-ER traffic
ENSDARP00000132636,R-DRE-5653656,Danio rerio,Vesicle-mediated transport
ENSDARP00000132636,R-DRE-6811438,Danio rerio,Intra-Golgi traffic
ENSDARP00000132637,R-DRE-1280218,Danio rerio,Adaptive Immune System
ENSDARP00000132637,R-DRE-2132295,Danio rerio,MHC class II antigen presentation
ENSDARP00000132637,R-DRE-168256,Danio rerio,Immune System
ENSDARP00000132651,R-DRE-622312,Danio rerio,Inflammasomes
ENSDARP00000132651,R-DRE-168643,Danio rerio,Nucleotide-binding domain  leucine rich repeat containing receptor (NLR) signaling pathways
ENSDARP00000132651,R-DRE-844456,Danio rerio,The NLRP3 inflammasome
ENSDARP00000132651,R-DRE-168256,Danio rerio,Immune System
ENSDARP00000132651,R-DRE-168249,Danio rerio,Innate Immune System
ENSDARP00000132657,R-DRE-1483255,Danio rerio,PI Metabolism
ENSDARP00000132657,R-DRE-1483257,Danio rerio,Phospholipid metabolism
ENSDARP00000132657,R-DRE-1483249,Danio rerio,Inositol phosphate metabolism
ENSDARP00000132657,R-DRE-1855204,Danio rerio,Synthesis of IP3 and IP4 in the cytosol
ENSDARP00000132657,R-DRE-1430728,Danio rerio,Metabolism
ENSDARP00000132657,R-DRE-1660499,Danio rerio,Synthesis of PIPs at the plasma membrane
ENSDARP00000132657,R-DRE-556833,Danio rerio,Metabolism of lipids and lipoproteins
ENSDARP00000132700,R-DRE-1483257,Danio rerio,Phospholipid metabolism
ENSDARP00000132700,R-DRE-1483206,Danio rerio,Glycerophospholipid biosynthesis
ENSDARP00000132700,R-DRE-1430728,Danio rerio,Metabolism
ENSDARP00000132700,R-DRE-1483191,Danio rerio,Synthesis of PC
ENSDARP00000132700,R-DRE-556833,Danio rerio,Metabolism of lipids and lipoproteins
ENSDARP00000132708,R-DRE-380287,Danio rerio,Centrosome maturation
ENSDARP00000132708,R-DRE-453274,Danio rerio,Mitotic G2-G2/M phases
ENSDARP00000132708,R-DRE-380270,Danio rerio,Recruitment of mitotic centrosome proteins and complexes
ENSDARP00000132708,R-DRE-380320,Danio rerio,Recruitment of NuMA to mitotic centrosomes
ENSDARP00000132708,R-DRE-69275,Danio rerio,G2/M Transition
ENSDARP00000132708,R-DRE-1640170,Danio rerio,Cell Cycle
ENSDARP00000132708,R-DRE-69278,Danio rerio,Cell Cycle  Mitotic
ENSDARP00000132739,R-DRE-1640170,Danio rerio,Cell Cycle
ENSDARP00000132739,R-DRE-68884,Danio rerio,Mitotic Telophase/Cytokinesis
ENSDARP00000132739,R-DRE-69278,Danio rerio,Cell Cycle  Mitotic
ENSDARP00000132739,R-DRE-68886,Danio rerio,M Phase
ENSDARP00000132739,R-DRE-2470946,Danio rerio,Cohesin Loading onto Chromatin
ENSDARP00000132754,R-DRE-2151201,Danio rerio,Transcriptional activation of mitochondrial biogenesis
ENSDARP00000132754,R-DRE-1852241,Danio rerio,Organelle biogenesis and maintenance
ENSDARP00000132754,R-DRE-1592230,Danio rerio,Mitochondrial biogenesis
ENSDARP00000132803,R-DRE-422475,Danio rerio,Axon guidance
ENSDARP00000132803,R-DRE-199418,Danio rerio,Negative regulation of the PI3K/AKT network
ENSDARP00000132803,R-DRE-5654699,Danio rerio,SHC-mediated cascade:FGFR2
ENSDARP00000132803,R-DRE-5654700,Danio rerio,FRS-mediated FGFR2 signaling
ENSDARP00000132803,R-DRE-983705,Danio rerio,Signaling by the B Cell Receptor (BCR)
ENSDARP00000132803,R-DRE-180292,Danio rerio,GAB1 signalosome
ENSDARP00000132803,R-DRE-109704,Danio rerio,PI3K Cascade
ENSDARP00000132803,R-DRE-187706,Danio rerio,Signalling to p38 via RIT and RIN
ENSDARP00000132803,R-DRE-180336,Danio rerio,SHC1 events in EGFR signaling
ENSDARP00000132803,R-DRE-5654710,Danio rerio,PI-3K cascade:FGFR3
ENSDARP00000132803,R-DRE-372790,Danio rerio,Signaling by GPCR
ENSDARP00000132803,R-DRE-5654689,Danio rerio,PI-3K cascade:FGFR1
ENSDARP00000132803,R-DRE-2404192,Danio rerio,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
ENSDARP00000132803,R-DRE-3000170,Danio rerio,Syndecan interactions
ENSDARP00000132803,R-DRE-5654741,Danio rerio,Signaling by FGFR3
ENSDARP00000132803,R-DRE-5654743,Danio rerio,Signaling by FGFR4
ENSDARP00000132803,R-DRE-194138,Danio rerio,Signaling by VEGF
ENSDARP00000132803,R-DRE-190236,Danio rerio,Signaling by FGFR
ENSDARP00000132803,R-DRE-177929,Danio rerio,Signaling by EGFR
ENSDARP00000132803,R-DRE-2730905,Danio rerio,Role of LAT2/NTAL/LAB on calcium mobilization
ENSDARP00000132803,R-DRE-375165,Danio rerio,NCAM signaling for neurite out-growth
ENSDARP00000132803,R-DRE-179812,Danio rerio,GRB2 events in EGFR signaling
ENSDARP00000132803,R-DRE-1168372,Danio rerio,Downstream signaling events of B Cell Receptor (BCR)
ENSDARP00000132803,R-DRE-3000171,Danio rerio,Non-integrin membrane-ECM interactions
ENSDARP00000132803,R-DRE-190372,Danio rerio,FGFR3c ligand binding and activation
ENSDARP00000132803,R-DRE-5673001,Danio rerio,RAF/MAP kinase cascade
ENSDARP00000132803,R-DRE-1257604,Danio rerio,PIP3 activates AKT signaling
ENSDARP00000132803,R-DRE-190239,Danio rerio,FGFR3 ligand binding and activation
ENSDARP00000132803,R-DRE-881907,Danio rerio,Gastrin-CREB signalling pathway via PKC and MAPK
ENSDARP00000132803,R-DRE-5654736,Danio rerio,Signaling by FGFR1
ENSDARP00000132803,R-DRE-190242,Danio rerio,FGFR1 ligand binding and activation
ENSDARP00000132803,R-DRE-190373,Danio rerio,FGFR1c ligand binding and activation
ENSDARP00000132803,R-DRE-5654727,Danio rerio,Negative regulation of FGFR2 signaling
ENSDARP00000132803,R-DRE-190370,Danio rerio,FGFR1b ligand binding and activation
ENSDARP00000132803,R-DRE-1280215,Danio rerio,Cytokine Signaling in Immune system
ENSDARP00000132803,R-DRE-1250347,Danio rerio,SHC1 events in ERBB4 signaling
ENSDARP00000132803,R-DRE-168249,Danio rerio,Innate Immune System
ENSDARP00000132803,R-DRE-1280218,Danio rerio,Adaptive Immune System
ENSDARP00000132803,R-DRE-112399,Danio rerio,IRS-mediated signalling
ENSDARP00000132803,R-DRE-112412,Danio rerio,SOS-mediated signalling
ENSDARP00000132803,R-DRE-2428924,Danio rerio,IGF1R signaling cascade
ENSDARP00000132803,R-DRE-2428928,Danio rerio,IRS-related events triggered by IGF1R
ENSDARP00000132803,R-DRE-5654733,Danio rerio,Negative regulation of FGFR4 signaling
ENSDARP00000132803,R-DRE-5654687,Danio rerio,Downstream signaling of activated FGFR1
ENSDARP00000132803,R-DRE-5654219,Danio rerio,Phospholipase C-mediated cascade: FGFR1
ENSDARP00000132803,R-DRE-6811558,Danio rerio,PI5P  PP2A and IER3 Regulate PI3K/AKT Signaling
ENSDARP00000132803,R-DRE-449147,Danio rerio,Signaling by Interleukins
ENSDARP00000132803,R-DRE-168256,Danio rerio,Immune System
ENSDARP00000132803,R-DRE-4420097,Danio rerio,VEGFA-VEGFR2 Pathway
ENSDARP00000132803,R-DRE-5654221,Danio rerio,Phospholipase C-mediated cascade  FGFR2
ENSDARP00000132803,R-DRE-5654704,Danio rerio,SHC-mediated cascade:FGFR3
ENSDARP00000132803,R-DRE-5654696,Danio rerio,Downstream signaling of activated FGFR2
ENSDARP00000132803,R-DRE-1474244,Danio rerio,Extracellular matrix organization
ENSDARP00000132803,R-DRE-1250342,Danio rerio,PI3K events in ERBB4 signaling
ENSDARP00000132803,R-DRE-2424491,Danio rerio,DAP12 signaling
ENSDARP00000132803,R-DRE-187037,Danio rerio,NGF signalling via TRKA from the plasma membrane
ENSDARP00000132803,R-DRE-5683057,Danio rerio,MAPK family signaling cascades
ENSDARP00000132803,R-DRE-5654695,Danio rerio,PI-3K cascade:FGFR2
ENSDARP00000132803,R-DRE-451927,Danio rerio,Interleukin-2 signaling
ENSDARP00000132803,R-DRE-2586552,Danio rerio,Signaling by Leptin
ENSDARP00000132803,R-DRE-5654706,Danio rerio,FRS-mediated FGFR3 signaling
ENSDARP00000132803,R-DRE-190322,Danio rerio,FGFR4 ligand binding and activation
ENSDARP00000132803,R-DRE-1236394,Danio rerio,Signaling by ERBB4
ENSDARP00000132803,R-DRE-2172127,Danio rerio,DAP12 interactions
ENSDARP00000132803,R-DRE-5654693,Danio rerio,FRS-mediated FGFR1 signaling
ENSDARP00000132803,R-DRE-167044,Danio rerio,Signalling to RAS
ENSDARP00000132803,R-DRE-5684996,Danio rerio,MAPK1/MAPK3 signaling
ENSDARP00000132803,R-DRE-5654738,Danio rerio,Signaling by FGFR2
ENSDARP00000132803,R-DRE-912526,Danio rerio,Interleukin receptor SHC signaling
ENSDARP00000132803,R-DRE-170968,Danio rerio,Frs2-mediated activation
ENSDARP00000132803,R-DRE-5654732,Danio rerio,Negative regulation of FGFR3 signaling
ENSDARP00000132803,R-DRE-5654688,Danio rerio,SHC-mediated cascade:FGFR1
ENSDARP00000132803,R-DRE-74751,Danio rerio,Insulin receptor signalling cascade
ENSDARP00000132803,R-DRE-109704,Danio rerio,PI3K Cascade
ENSDARP00000132803,R-DRE-186763,Danio rerio,Downstream signal transduction
ENSDARP00000132803,R-DRE-5654726,Danio rerio,Negative regulation of FGFR1 signaling
ENSDARP00000132803,R-DRE-5654719,Danio rerio,SHC-mediated cascade:FGFR4
ENSDARP00000132803,R-DRE-5654712,Danio rerio,FRS-mediated FGFR4 signaling
ENSDARP00000132803,R-DRE-5654228,Danio rerio,Phospholipase C-mediated cascade  FGFR4
ENSDARP00000132803,R-DRE-5654716,Danio rerio,Downstream signaling of activated FGFR4
ENSDARP00000132803,R-DRE-2871796,Danio rerio,FCERI mediated MAPK activation
ENSDARP00000132803,R-DRE-198203,Danio rerio,PI3K/AKT activation
ENSDARP00000132803,R-DRE-1433557,Danio rerio,Signaling by SCF-KIT
ENSDARP00000132803,R-DRE-186797,Danio rerio,Signaling by PDGF
ENSDARP00000132803,R-DRE-190377,Danio rerio,FGFR2b ligand binding and activation
ENSDARP00000132803,R-DRE-190241,Danio rerio,FGFR2 ligand binding and activation
ENSDARP00000132803,R-DRE-190375,Danio rerio,FGFR2c ligand binding and activation
ENSDARP00000132803,R-DRE-112399,Danio rerio,IRS-mediated signalling
ENSDARP00000132803,R-DRE-162582,Danio rerio,Signal Transduction
ENSDARP00000132803,R-DRE-112412,Danio rerio,SOS-mediated signalling
ENSDARP00000132803,R-DRE-74752,Danio rerio,Signaling by Insulin receptor
ENSDARP00000132803,R-DRE-5654227,Danio rerio,Phospholipase C-mediated cascade  FGFR3
ENSDARP00000132803,R-DRE-512988,Danio rerio,Interleukin-3  5 and GM-CSF signaling
ENSDARP00000132803,R-DRE-5654708,Danio rerio,Downstream signaling of activated FGFR3
ENSDARP00000132803,R-DRE-2454202,Danio rerio,Fc epsilon receptor (FCERI) signaling
ENSDARP00000132803,R-DRE-1266738,Danio rerio,Developmental Biology
ENSDARP00000132803,R-DRE-166520,Danio rerio,Signalling by NGF
ENSDARP00000132803,R-DRE-5654720,Danio rerio,PI-3K cascade:FGFR4
ENSDARP00000132803,R-DRE-5218921,Danio rerio,VEGFR2 mediated cell proliferation
ENSDARP00000132803,R-DRE-912526,Danio rerio,Interleukin receptor SHC signaling
ENSDARP00000132803,R-DRE-170984,Danio rerio,ARMS-mediated activation
ENSDARP00000132803,R-DRE-187687,Danio rerio,Signalling to ERKs
ENSDARP00000132803,R-DRE-169893,Danio rerio,Prolonged ERK activation events
ENSDARP00000132893,R-DRE-421837,Danio rerio,Clathrin derived vesicle budding
ENSDARP00000132893,R-DRE-1280218,Danio rerio,Adaptive Immune System
ENSDARP00000132893,R-DRE-432722,Danio rerio,Golgi Associated Vesicle Biogenesis
ENSDARP00000132893,R-DRE-2132295,Danio rerio,MHC class II antigen presentation
ENSDARP00000132893,R-DRE-199991,Danio rerio,Membrane Trafficking
ENSDARP00000132893,R-DRE-432720,Danio rerio,Lysosome Vesicle Biogenesis
ENSDARP00000132893,R-DRE-199992,Danio rerio,trans-Golgi Network Vesicle Budding
ENSDARP00000132893,R-DRE-168256,Danio rerio,Immune System
ENSDARP00000132893,R-DRE-5653656,Danio rerio,Vesicle-mediated transport
ENSDARP00000132969,R-DRE-5693567,Danio rerio,HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA)
ENSDARP00000132969,R-DRE-5693538,Danio rerio,Homology Directed Repair
ENSDARP00000132969,R-DRE-5685942,Danio rerio,HDR through Homologous Recombination (HRR)
ENSDARP00000132969,R-DRE-5693568,Danio rerio,Resolution of D-loop Structures through Holliday Junction Intermediates
ENSDARP00000132969,R-DRE-5693537,Danio rerio,Resolution of D-Loop Structures
ENSDARP00000132969,R-DRE-5693532,Danio rerio,DNA Double-Strand Break Repair
ENSDARP00000132969,R-DRE-73894,Danio rerio,DNA Repair
ENSDARP00000132969,R-DRE-6783310,Danio rerio,Fanconi Anemia Pathway
ENSDARP00000132971,R-DRE-5173105,Danio rerio,O-linked glycosylation
ENSDARP00000132971,R-DRE-977068,Danio rerio,Termination of O-glycan biosynthesis
ENSDARP00000132971,R-DRE-392499,Danio rerio,Metabolism of proteins
ENSDARP00000132971,R-DRE-597592,Danio rerio,Post-translational protein modification
ENSDARP00000132971,R-DRE-913709,Danio rerio,O-linked glycosylation of mucins
ENSDARP00000132987,R-DRE-622312,Danio rerio,Inflammasomes
ENSDARP00000132987,R-DRE-168643,Danio rerio,Nucleotide-binding domain  leucine rich repeat containing receptor (NLR) signaling pathways
ENSDARP00000132987,R-DRE-844456,Danio rerio,The NLRP3 inflammasome
ENSDARP00000132987,R-DRE-168256,Danio rerio,Immune System
ENSDARP00000132987,R-DRE-168249,Danio rerio,Innate Immune System
ENSDARP00000133024,R-DRE-3000178,Danio rerio,ECM proteoglycans
ENSDARP00000133024,R-DRE-216083,Danio rerio,Integrin cell surface interactions
ENSDARP00000133024,R-DRE-1474244,Danio rerio,Extracellular matrix organization
ENSDARP00000133024,R-DRE-109582,Danio rerio,Hemostasis
ENSDARP00000133024,R-DRE-202733,Danio rerio,Cell surface interactions at the vascular wall
ENSDARP00000133166,R-DRE-1483257,Danio rerio,Phospholipid metabolism
ENSDARP00000133166,R-DRE-1483206,Danio rerio,Glycerophospholipid biosynthesis
ENSDARP00000133166,R-DRE-1430728,Danio rerio,Metabolism
ENSDARP00000133166,R-DRE-1483101,Danio rerio,Synthesis of PS
ENSDARP00000133166,R-DRE-556833,Danio rerio,Metabolism of lipids and lipoproteins
ENSDARP00000133181,R-DRE-166016,Danio rerio,Toll Like Receptor 4 (TLR4) Cascade
ENSDARP00000133181,R-DRE-166054,Danio rerio,Activated TLR4 signalling
ENSDARP00000133181,R-DRE-1169091,Danio rerio,Activation of NF-kappaB in B cells
ENSDARP00000133181,R-DRE-975871,Danio rerio,MyD88 cascade initiated on plasma membrane
